v0, k0, x, y, yaw, km, kf, sf
0.8,0,2.4416,-1.9777,-0.0224,-0.1185,7.8745,3.4829
0.8,0,2.5971,-1.9171,0.0474,-0.2301,5.9789,3.5987
0.8,0,2.8179,-2.0225,-0.0503,-0.4407,2.6788,3.7958
0.8,0,3.0326,-1.9985,0.0431,-0.4183,2.1822,3.9216
0.8,0,3.1494,-1.9979,0.0172,-0.3977,1.7812,4.0356
0.8,0,3.4646,-1.9999,-0.0002,-0.349,1.4212,4.2967
0.8,0,3.5553,-2.0008,0.0404,-0.3366,1.2965,4.3625
0.8,0,3.8745,-1.9956,-0.0524,-0.2941,0.9874,4.6098
0.8,0,3.9661,-1.9979,-0.0344,-0.281,0.9569,4.7146
0.8,0,4.1432,-1.9971,0.0478,-0.2661,0.9248,4.8352
0.8,0,4.4328,-1.9979,-0.0306,-0.2373,0.7879,5.0892
0.8,0,4.5192,-1.9995,0.0048,-0.2296,0.7508,5.1619
0.8,0,4.8864,-1.9972,-0.0309,-0.203,0.6547,5.4609
0.8,0,4.9738,-1.9987,-0.0206,-0.1945,0.6502,5.5895
0.8,0,5.1476,-1.9961,0.0238,-0.184,0.6292,5.7375
0.8,0,5.4146,-1.9978,-0.0038,-0.1736,0.5663,5.8857
0.8,0,5.5833,-1.9962,0.0512,-0.1614,0.5574,6.1151
0.8,0,5.8536,-1.9968,-0.0273,-0.1471,0.4842,6.3738
0.8,0,6.0197,-2.0002,0.0178,-0.1415,0.4767,6.5058
0.8,0,-1.5617,-1.8492,0.0201,-0.4492,2.8898,13.4615
0.8,0,-1.4737,-1.814,-0.0593,-0.4529,3.9653,12.1448
0.8,0,2.4403,-1.8897,-0.0132,-0.1019,7.9472,3.2801
0.8,0,2.5636,-1.8556,0.051,-0.2247,5.8352,3.4664
0.8,0,2.8663,-1.8725,0.0021,-0.4234,2.5029,3.6952
0.8,0,2.968,-1.8805,-0.0226,-0.4074,2.0574,3.8179
0.8,0,3.1571,-1.8033,-0.0727,-0.3733,1.4851,3.9252
0.8,0,3.4165,-1.831,0.0048,-0.3455,1.2477,4.0538
0.8,0,3.5667,-1.883,0.0136,-0.3194,1.2074,4.2934
0.8,0,3.8002,-1.8445,-0.0456,-0.2906,0.9355,4.3829
0.8,0,3.9814,-1.8477,-0.0161,-0.265,0.8742,4.5719
0.8,0,4.1409,-1.8775,0.0207,-0.2519,0.8505,4.7554
0.8,0,4.415,-1.8839,-0.0173,-0.2273,0.7637,5.0033
0.8,0,4.5621,-1.7913,-0.0295,-0.2004,0.6466,5.0794
0.8,0,4.797,-1.8471,-0.0374,-0.1971,0.6158,5.2521
0.8,0,4.9541,-1.881,-0.0339,-0.1859,0.6041,5.486
0.8,0,5.1499,-1.8368,0.0002,-0.1679,0.5714,5.6727
0.8,0,5.3911,-1.8811,-0.0267,-0.1605,0.5307,5.8915
0.8,0,5.5616,-1.8794,0.0085,-0.152,0.5173,6.0523
0.8,0,5.8228,-1.8826,-0.03,-0.1411,0.4536,6.2582
0.8,0,5.9909,-1.8836,-0.0008,-0.1342,0.4432,6.4212
0.8,0,-1.3909,-1.6812,0.0162,-0.4446,3.814,12.6591
0.8,0,2.4792,-1.5611,-0.0016,-0.2689,5.5803,3.1253
0.8,0,2.5928,-1.5274,0.0633,-0.3011,4.5652,3.2368
0.8,0,2.822,-1.6124,-0.0172,-0.4075,2.205,3.4962
0.8,0,3.0055,-1.5029,0.0167,-0.382,1.7157,3.6392
0.8,0,3.1492,-1.5574,0.0442,-0.3571,1.4094,3.7197
0.8,0,3.4621,-1.5255,-0.0013,-0.3028,1.104,3.9844
0.8,0,3.5484,-1.5268,0.0352,-0.2904,1.0181,4.0574
0.8,0,3.8837,-1.57,0.0358,-0.2569,0.9104,4.3501
0.8,0,4.0015,-1.525,0.0122,-0.2351,0.8185,4.4796
0.8,0,4.1553,-1.5608,0.0397,-0.2255,0.7548,4.5924
0.8,0,4.4422,-1.5232,-0.0166,-0.1977,0.6542,4.8463
0.8,0,4.5176,-1.5457,-0.0155,-0.1913,0.6205,4.9288
0.8,0,4.8481,-1.5727,0.0027,-0.173,0.5986,5.2506
0.8,0,4.9581,-1.5233,-0.0187,-0.1601,0.5382,5.3713
0.8,0,5.1115,-1.5591,0,-0.1546,0.5075,5.4937
0.8,0,5.4601,-1.536,0.0056,-0.1367,0.4608,5.7976
0.8,0,5.5481,-1.5237,0.0208,-0.1315,0.4529,5.9164
0.8,0,5.866,-1.5737,0.0107,-0.1225,0.4283,6.2097
0.8,0,6.05,-1.5254,0.0296,-0.1141,0.3896,6.3392
0.8,0,2.4631,-1.4725,-0.0023,-0.3063,4.821,3.021
0.8,0,2.5629,-1.4559,0.0489,-0.3346,3.8526,3.1376
0.8,0,2.8752,-1.4228,0.0331,-0.3841,1.9737,3.338
0.8,0,3.023,-1.4772,0.032,-0.3588,1.5743,3.5593
0.8,0,3.1325,-1.4569,0.0372,-0.3415,1.3284,3.6335
0.8,0,3.4287,-1.4376,-0.0029,-0.2899,1.0242,3.8832
0.8,0,3.5863,-1.4634,0.0569,-0.276,0.9623,4.0092
0.8,0,3.8192,-1.3633,0.0815,-0.2393,0.8795,4.0906
0.8,0,4.0267,-1.4751,0.0368,-0.2231,0.785,4.4377
0.8,0,4.1265,-1.4518,0.0356,-0.2126,0.7289,4.5197
0.8,0,4.4646,-1.4745,0.0021,-0.1874,0.6263,4.809
0.8,0,4.5483,-1.4745,0.0291,-0.1807,0.5945,4.8861
0.8,0,4.8312,-1.4214,-0.0055,-0.1592,0.5195,5.1012
0.8,0,4.9787,-1.4737,-0.0053,-0.1512,0.5114,5.3371
0.8,0,5.1698,-1.4177,0.0099,-0.1372,0.4514,5.4804
0.8,0,5.4112,-1.4512,-0.017,-0.1292,0.4312,5.7423
0.8,0,5.567,-1.4729,0.0305,-0.1243,0.4245,5.8695
0.8,0,5.845,-1.399,0.0242,-0.1094,0.3943,6.0595
0.8,0,5.9874,-1.4747,-0.0006,-0.1074,0.3686,6.3104
0.8,0,2.2016,-1.2262,-0.0591,0.408,12.7792,2.6569
0.8,0,2.4472,-1.1365,-0.049,-0.4131,2.3343,2.8292
0.8,0,2.6158,-1.1379,0.0517,-0.3805,2.1795,2.9993
0.8,0,2.8102,-1.1324,-0.0474,-0.3593,1.2324,3.132
0.8,0,2.9938,-1.1177,-0.0066,-0.3115,1.1021,3.3367
0.8,0,3.1631,-1.1213,0.0477,-0.2844,1.0314,3.4991
0.8,0,3.4304,-1.116,-0.0016,-0.2426,0.8549,3.7601
0.8,0,3.596,-1.1221,0.0459,-0.229,0.781,3.871
0.8,0,3.8446,-1.1447,0.0011,-0.2053,0.7225,4.1425
0.8,0,4.023,-1.1194,0.0254,-0.1858,0.6345,4.2762
0.8,0,4.1751,-1.1615,0.0225,-0.1799,0.5878,4.4421
0.8,0,4.4449,-1.1164,0.0075,-0.1529,0.5279,4.6963
0.8,0,4.5963,-1.1584,0.0181,-0.1504,0.503,4.8434
0.8,0,4.8513,-1.1466,0.0043,-0.134,0.4712,5.1023
0.8,0,5.0254,-1.1189,0.018,-0.1225,0.4198,5.2396
0.8,0,5.178,-1.1602,0.0169,-0.1203,0.3986,5.4063
0.8,0,5.4406,-1.1149,0.0015,-0.1051,0.3475,5.624
0.8,0,5.5824,-1.1934,-0.0033,-0.1039,0.3425,5.7983
0.8,0,5.7643,-1.1394,-0.0287,-0.0959,0.3056,5.9558
0.8,0,6.0146,-1.1177,0.0052,-0.087,0.2885,6.185
0.8,0,-1.5991,-1.0045,0.0571,9.0139,-11.7897,1.9141
0.8,0,-1.3601,-0.9838,0.0496,10.4548,-2.5712,1.6786
0.8,0,2.1517,-1.0447,-0.0571,-0.1383,6.2308,2.4988
0.8,0,2.442,-1.0015,-0.0389,-0.3882,1.9302,2.7562
0.8,0,2.5317,-0.992,0.0152,-0.3594,1.7125,2.868
0.8,0,2.8861,-0.9948,-0.0388,-0.2998,1.0044,3.154
0.8,0,3.0505,-1.0008,0.0505,-0.2841,0.9144,3.2374
0.8,0,3.137,-0.9993,0.0589,-0.2612,0.9039,3.3849
0.8,0,3.4819,-0.9997,-0.0025,-0.2191,0.7878,3.6951
0.8,0,3.5634,-1.0006,0.0447,-0.2054,0.7122,3.8062
0.8,0,3.8186,-0.9956,0.0287,-0.1876,0.6878,3.968
0.8,0,3.9861,-0.9998,-0.0016,-0.165,0.5696,4.2336
0.8,0,4.1517,-0.9994,0.025,-0.1553,0.5179,4.3482
0.8,0,4.4849,-0.9998,0.0001,-0.137,0.4791,4.64
0.8,0,4.5659,-1.0003,0.0294,-0.1299,0.4423,4.7547
0.8,0,4.8974,-0.9992,0.0079,-0.1145,0.4063,5.0679
0.8,0,4.9802,-0.9994,-0.0016,-0.108,0.3722,5.2119
0.8,0,5.1439,-0.9992,0.0135,-0.1031,0.3457,5.321
0.8,0,5.4722,-0.9999,0.0032,-0.0924,0.3106,5.6201
0.8,0,5.5533,-1,0.0154,-0.0896,0.2969,5.7015
0.8,0,5.8821,-0.9985,-0.0138,-0.0797,0.2598,6.0327
0.8,0,6.0434,-1.0002,0.014,-0.0772,0.2512,6.1281
0.8,0,-1.9748,-0.7607,-0.0438,2.5788,-11.1807,2.193
0.8,0,-1.5806,-0.8548,0.0189,2.6017,-5.8727,1.7956
0.8,0,-1.4047,-0.8821,-0.0108,4.2989,-2.3719,1.7309
0.8,0,-1.1835,-0.8349,0.0313,3.3741,1.2027,1.4195
0.8,0,2.1263,-0.7866,-0.0577,-0.3563,2.5922,2.3869
0.8,0,2.4214,-0.8788,-0.0126,-0.3606,1.5386,2.6528
0.8,0,2.5983,-0.8616,0.0585,-0.3202,1.2324,2.81
0.8,0,2.7833,-0.8505,-0.06,-0.2804,0.7949,2.9179
0.8,0,3.0175,-0.8933,0.009,-0.2362,0.7457,3.1559
0.8,0,3.2216,-0.8045,-0.0165,-0.2063,0.6572,3.3748
0.8,0,3.4527,-0.8522,0.033,-0.184,0.6772,3.6379
0.8,0,3.6088,-0.8806,0.0463,-0.1772,0.6195,3.7792
0.8,0,3.8681,-0.8537,0.02,-0.1493,0.5461,4.0348
0.8,0,4.0242,-0.8833,0.0215,-0.1438,0.5022,4.1955
0.8,0,4.1222,-0.8371,-0.0161,-0.1239,0.4114,4.3344
0.8,0,4.4369,-0.8846,0.0029,-0.1185,0.4173,4.6242
0.8,0,4.6013,-0.8806,0.0246,-0.1116,0.381,4.7375
0.8,0,4.8621,-0.8204,0.0248,-0.0958,0.3187,4.9316
0.8,0,5.011,-0.8825,0.0082,-0.0939,0.3259,5.1744
0.8,0,5.1846,-0.839,0.0116,-0.0821,0.2735,5.3194
0.8,0,5.4191,-0.8849,-0.0031,-0.0811,0.2737,5.5651
0.8,0,5.582,-0.8818,0.0121,-0.0772,0.2543,5.6796
0.8,0,5.8263,-0.8861,-0.0161,-0.071,0.2249,5.9311
0.8,0,5.9888,-0.8839,-0.0024,-0.0669,0.2192,6.1036
0.8,0,-1.0305,-0.6424,0.044,1.829,0.9178,1.1516
0.8,0,1.9856,-0.5239,-0.0072,-0.3246,1.8955,2.1411
0.8,0,2.1395,-0.5549,0.0321,-0.3152,1.3793,2.2919
0.8,0,2.4759,-0.5456,0.0309,-0.2419,0.8777,2.6055
0.8,0,2.5641,-0.5253,0.0476,-0.2247,0.7865,2.6898
0.8,0,2.8858,-0.5546,0.0057,-0.1825,0.6603,3.021
0.8,0,3.0495,-0.5509,0.042,-0.1787,0.6226,3.1462
0.8,0,3.1321,-0.5494,0.0308,-0.1572,0.5299,3.2232
0.8,0,3.4619,-0.5362,0.006,-0.1254,0.4419,3.5778
0.8,0,3.5454,-0.5245,0.0172,-0.12,0.4122,3.66
0.8,0,3.8606,-0.5724,0.0051,-0.1095,0.3871,3.9635
0.8,0,4.0318,-0.5254,0.0131,-0.0953,0.3203,4.0958
0.8,0,4.1799,-0.5997,-0.0009,-0.0943,0.3133,4.2975
0.8,0,4.4329,-0.5468,-0.0037,-0.0782,0.266,4.5414
0.8,0,4.5969,-0.5272,0.0261,-0.0737,0.2583,4.6735
0.8,0,4.8357,-0.5547,-0.0099,-0.0675,0.2211,4.92
0.8,0,5.0011,-0.5262,0.0033,-0.0616,0.2092,5.0922
0.8,0,5.1584,-0.5491,0.0186,-0.0594,0.207,5.2326
0.8,0,5.4811,-0.5499,0.0078,-0.0524,0.1828,5.564
0.8,0,5.5643,-0.53,0.0105,-0.0503,0.1726,5.6508
0.8,0,5.8831,-0.5562,-0.001,-0.0462,0.1562,5.9591
0.8,0,6.0477,-0.5252,0.008,-0.043,0.1439,6.0824
0.8,0,-1.5881,-0.3693,-0.0319,0.579,-8.0053,1.6662
0.8,0,-1.1951,-0.4437,0.0835,0.8353,-3.2643,1.2233
0.8,0,-1.0189,-0.4635,-0.0513,1.4559,0.0532,1.0675
0.8,0,-0.8711,-0.4317,0.0496,1.2194,0.2972,0.9026
0.8,0,1.8521,-0.43,-0.024,-0.3026,1.5605,1.9453
0.8,0,2.0072,-0.4564,0.0428,-0.2784,1.2266,2.1128
0.8,0,2.1834,-0.4238,-0.0255,-0.2371,0.7124,2.2584
0.8,0,2.4253,-0.4374,-0.0034,-0.1965,0.6605,2.5141
0.8,0,2.578,-0.4741,0.056,-0.1849,0.6524,2.6668
0.8,0,2.8366,-0.42,0.0024,-0.1422,0.4542,2.8563
0.8,0,2.9874,-0.4748,-0.0006,-0.1361,0.4783,3.1096
0.8,0,3.1574,-0.437,0.0209,-0.118,0.3921,3.2238
0.8,0,3.4769,-0.462,0.0119,-0.1036,0.3669,3.5612
0.8,0,3.5555,-0.4736,0.0196,-0.0981,0.3371,3.6434
0.8,0,3.8847,-0.4429,0.0007,-0.0798,0.2797,3.9697
0.8,0,3.9606,-0.4739,-0.0138,-0.0782,0.2619,4.0812
0.8,0,4.1276,-0.4369,0.0005,-0.0691,0.2246,4.2015
0.8,0,4.446,-0.4648,-0.0013,-0.0639,0.2176,4.5301
0.8,0,4.6067,-0.4633,0.0228,-0.0604,0.2123,4.654
0.8,0,4.8503,-0.4546,-0.0102,-0.0529,0.1734,4.9335
0.8,0,5.0081,-0.476,0.005,-0.0507,0.1718,5.0746
0.8,0,5.1737,-0.4374,0.0144,-0.0448,0.1578,5.2444
0.8,0,5.4185,-0.4063,0.0032,-0.0389,0.1323,5.4792
0.8,0,5.5708,-0.4793,0.0107,-0.0412,0.1413,5.64
0.8,0,5.8199,-0.4079,0.0023,-0.0339,0.1149,5.8815
0.8,0,6.0536,-0.475,0.0088,-0.0353,0.1189,6.0727
0.8,0,-1.9928,-0.1046,0.0083,-0.167,0.1787,1.963
0.8,0,-1.8094,-0.1799,0.0625,-0.4286,0.4212,1.7938
0.8,0,-1.0141,-0.1712,-0.0933,0.6433,-0.2582,0.9889
0.8,0,-0.7751,-0.193,-0.0659,0.5777,0.3366,0.7389
0.8,0,-0.6252,-0.1446,-0.0731,0.4067,0.5519,0.5746
0.8,0,1.4344,-0.1076,-0.0112,-0.1724,0.5064,1.4526
0.8,0,1.5821,-0.2023,-0.0043,-0.2189,0.7114,1.6259
0.8,0,1.829,-0.1698,0.0013,-0.1457,0.5289,1.8999
0.8,0,1.9952,-0.1171,0,-0.0959,0.343,2.0667
0.8,0,2.1545,-0.1287,0.0229,-0.0959,0.343,2.1839
0.8,0,2.3964,-0.1116,-0.0047,-0.0638,0.2153,2.4557
0.8,0,2.5557,-0.1255,-0.0017,-0.0638,0.2153,2.6315
0.8,0,2.875,-0.1425,0.0043,-0.0595,0.2074,2.9
0.8,0,3.0367,-0.1189,0.0099,-0.0446,0.1555,3.0484
0.8,0,3.1136,-0.1682,0.0018,-0.0595,0.2074,3.2125
0.8,0,3.4374,-0.1134,-0.0023,-0.0325,0.1025,3.4526
0.8,0,3.5152,-0.1565,-0.0072,-0.0433,0.1366,3.5854
0.8,0,3.8378,-0.1091,-0.0012,-0.0248,0.0845,3.8825
0.8,0,3.9976,-0.1175,0,-0.0248,0.0845,4.0583
0.8,0,4.1573,-0.1262,0.0012,-0.0248,0.0845,4.2341
0.8,0,4.4765,-0.1495,0.0046,-0.0264,0.0903,4.4802
0.8,0,4.5577,-0.1207,0.0015,-0.0198,0.0677,4.613
0.8,0,4.8769,-0.1469,0.0016,-0.0216,0.0738,4.9
0.8,0,5.038,-0.1186,0.0035,-0.0162,0.0554,5.0484
0.8,0,5.1164,-0.1624,0.0006,-0.0216,0.0738,5.2125
0.8,0,5.4383,-0.1153,-0.001,-0.0133,0.0428,5.4526
0.8,0,5.5169,-0.1558,-0.003,-0.0177,0.057,5.5854
0.8,0,5.8359,-0.1843,0.0004,-0.0158,0.0541,5.8957
0.8,0,5.9984,-0.1179,0,-0.0111,0.0379,6.0667
0.8,0,-2.08,0,0,0,0,1.9333
0.8,0,-1.84,0,-0,0,-0,1.7708
0.8,0,-1.52,0,-0,0,-0,1.587
0.8,0,-1.44,0,-0,-0,0,1.337
0.8,0,-1.12,-0,0,0,0,1.1167
0.8,0,-0.96,-0,0,0,0,0.975
0.8,0,-0.72,-0,-0,0,0,0.8094
0.8,0,-0.56,0,-0,0,0,0.575
0.8,0,-0.4,0,-0,-0,0,0.3563
0.8,0,0.48,0,0,0,-0,0.4979
0.8,0,0.56,0,0,-0,0,0.5979
0.8,0,0.88,0,0,0,-0,0.8917
0.8,0,0.96,0,0,-0,0,1.0583
0.8,0,1.12,0,0,-0,0,1.2
0.8,0,1.44,0,0,0,-0,1.4729
0.8,0,1.52,0,0,-0,0,1.5896
0.8,0,1.84,0,-0,-0,0,1.775
0.8,0,2,0,0,0,-0,2.0667
0.8,0,2.16,0,0,-0,0,2.2125
0.8,0,2.48,0,0,0,-0,2.426
0.8,0,2.56,0,0,0,-0,2.601
0.8,0,2.88,0,0,0,-0,2.8917
0.8,0,2.96,0,0,-0,0,3.0583
0.8,0,3.12,0,0,-0,0,3.2
0.8,0,3.44,0,0,0,-0,3.4729
0.8,0,3.52,0,0,-0,0,3.5896
0.8,0,3.84,0,0,0,-0,3.8396
0.8,0,4,0,0,0,-0,4.0583
0.8,0,4.16,0,0,0,-0,4.2146
0.8,0,4.48,0,0,0,-0,4.476
0.8,0,4.56,0,0,0,-0,4.5927
0.8,0,4.88,0,0,0,-0,4.8917
0.8,0,4.96,0,0,-0,0,5.0583
0.8,0,5.12,0,0,0,0,5.2
0.8,0,5.44,0,0,0,-0,5.4729
0.8,0,5.52,0,0,-0,0,5.5896
0.8,0,5.84,-0,-0,-0,0,5.775
0.8,0,6,0,0,0,-0,6.0667
0.8,0,-1.9928,0.1046,-0.0083,0.167,-0.1787,1.963
0.8,0,-1.0141,0.1712,0.0933,-0.6433,0.2582,0.9889
0.8,0,-0.7751,0.193,0.0659,-0.5777,-0.3366,0.7389
0.8,0,-0.6252,0.1446,0.0731,-0.4067,-0.5519,0.5746
0.8,0,1.4344,0.1076,0.0112,0.1724,-0.5064,1.4526
0.8,0,1.5821,0.2023,0.0043,0.2189,-0.7114,1.6259
0.8,0,1.829,0.1698,-0.0013,0.1457,-0.5289,1.8999
0.8,0,1.9952,0.1171,-0,0.0959,-0.343,2.0667
0.8,0,2.1545,0.1287,-0.0229,0.0959,-0.343,2.1839
0.8,0,2.3964,0.1116,0.0047,0.0638,-0.2153,2.4557
0.8,0,2.5557,0.1255,0.0017,0.0638,-0.2153,2.6315
0.8,0,2.875,0.1425,-0.0043,0.0595,-0.2074,2.9
0.8,0,3.0367,0.1189,-0.0099,0.0446,-0.1555,3.0484
0.8,0,3.1136,0.1682,-0.0018,0.0595,-0.2074,3.2125
0.8,0,3.4374,0.1134,0.0023,0.0325,-0.1025,3.4526
0.8,0,3.5152,0.1565,0.0072,0.0433,-0.1366,3.5854
0.8,0,3.8378,0.1091,0.0012,0.0248,-0.0845,3.8825
0.8,0,3.9976,0.1175,-0,0.0248,-0.0845,4.0583
0.8,0,4.1573,0.1262,-0.0012,0.0248,-0.0845,4.2341
0.8,0,4.4765,0.1495,-0.0046,0.0264,-0.0903,4.4802
0.8,0,4.5577,0.1207,-0.0015,0.0198,-0.0677,4.613
0.8,0,4.8769,0.1469,-0.0016,0.0216,-0.0738,4.9
0.8,0,5.038,0.1186,-0.0035,0.0162,-0.0554,5.0484
0.8,0,5.1164,0.1624,-0.0006,0.0216,-0.0738,5.2125
0.8,0,5.4383,0.1153,0.001,0.0133,-0.0428,5.4526
0.8,0,5.5169,0.1558,0.003,0.0177,-0.057,5.5854
0.8,0,5.8359,0.1843,-0.0004,0.0158,-0.0541,5.8957
0.8,0,5.9984,0.1179,-0,0.0111,-0.0379,6.0667
0.8,0,-1.5881,0.3693,0.0319,-0.579,8.0053,1.6662
0.8,0,-1.1951,0.4437,-0.0835,-0.8353,3.2643,1.2233
0.8,0,-1.0189,0.4635,0.0513,-1.4559,-0.0532,1.0675
0.8,0,-0.8711,0.4317,-0.0496,-1.2194,-0.2972,0.9026
0.8,0,1.8521,0.43,0.024,0.3026,-1.5605,1.9453
0.8,0,2.0072,0.4564,-0.0428,0.2784,-1.2266,2.1128
0.8,0,2.1834,0.4238,0.0255,0.2371,-0.7124,2.2584
0.8,0,2.4253,0.4374,0.0034,0.1965,-0.6605,2.5141
0.8,0,2.578,0.4741,-0.056,0.1849,-0.6524,2.6668
0.8,0,2.8366,0.42,-0.0024,0.1422,-0.4542,2.8563
0.8,0,2.9874,0.4748,0.0006,0.1361,-0.4783,3.1096
0.8,0,3.1574,0.437,-0.0209,0.118,-0.3921,3.2238
0.8,0,3.4769,0.462,-0.0119,0.1036,-0.3669,3.5612
0.8,0,3.5555,0.4736,-0.0196,0.0981,-0.3371,3.6434
0.8,0,3.8847,0.4429,-0.0007,0.0798,-0.2797,3.9697
0.8,0,3.9606,0.4739,0.0138,0.0782,-0.2619,4.0812
0.8,0,4.1276,0.4369,-0.0005,0.0691,-0.2246,4.2015
0.8,0,4.446,0.4648,0.0013,0.0639,-0.2176,4.5301
0.8,0,4.6067,0.4633,-0.0228,0.0604,-0.2123,4.654
0.8,0,4.8503,0.4546,0.0102,0.0529,-0.1734,4.9335
0.8,0,5.0081,0.476,-0.005,0.0507,-0.1718,5.0746
0.8,0,5.1737,0.4374,-0.0144,0.0448,-0.1578,5.2444
0.8,0,5.4185,0.4063,-0.0032,0.0389,-0.1323,5.4792
0.8,0,5.5708,0.4793,-0.0107,0.0412,-0.1413,5.64
0.8,0,5.8199,0.4079,-0.0023,0.0339,-0.1149,5.8815
0.8,0,6.0536,0.475,-0.0088,0.0353,-0.1189,6.0727
0.8,0,-1.0305,0.6424,-0.044,-1.829,-0.9178,1.1516
0.8,0,1.9856,0.5239,0.0072,0.3246,-1.8955,2.1411
0.8,0,2.1395,0.5549,-0.0321,0.3152,-1.3793,2.2919
0.8,0,2.4759,0.5456,-0.0309,0.2419,-0.8777,2.6055
0.8,0,2.5641,0.5253,-0.0476,0.2247,-0.7865,2.6898
0.8,0,2.8858,0.5546,-0.0057,0.1825,-0.6603,3.021
0.8,0,3.0495,0.5509,-0.042,0.1787,-0.6226,3.1462
0.8,0,3.1321,0.5494,-0.0308,0.1572,-0.5299,3.2232
0.8,0,3.4619,0.5362,-0.006,0.1254,-0.4419,3.5778
0.8,0,3.5454,0.5245,-0.0172,0.12,-0.4122,3.66
0.8,0,3.8606,0.5724,-0.0051,0.1095,-0.3871,3.9635
0.8,0,4.0318,0.5254,-0.0131,0.0953,-0.3203,4.0958
0.8,0,4.1799,0.5997,0.0009,0.0943,-0.3133,4.2975
0.8,0,4.4329,0.5468,0.0037,0.0782,-0.266,4.5414
0.8,0,4.5969,0.5272,-0.0261,0.0737,-0.2583,4.6735
0.8,0,4.8357,0.5547,0.0099,0.0675,-0.2211,4.92
0.8,0,5.0011,0.5262,-0.0033,0.0616,-0.2092,5.0922
0.8,0,5.1584,0.5491,-0.0186,0.0594,-0.207,5.2326
0.8,0,5.4811,0.5499,-0.0078,0.0524,-0.1828,5.564
0.8,0,5.5643,0.53,-0.0105,0.0503,-0.1726,5.6508
0.8,0,5.8831,0.5562,0.001,0.0462,-0.1562,5.9591
0.8,0,6.0477,0.5252,-0.008,0.043,-0.1439,6.0824
0.8,0,-1.9748,0.7607,0.0438,-2.5788,11.1807,2.193
0.8,0,-1.5806,0.8548,-0.0189,-2.6017,5.8727,1.7956
0.8,0,-1.4047,0.8821,0.0108,-4.2989,2.3719,1.7309
0.8,0,-1.1835,0.8349,-0.0313,-3.3741,-1.2027,1.4195
0.8,0,2.1263,0.7866,0.0577,0.3563,-2.5922,2.3869
0.8,0,2.4214,0.8788,0.0126,0.3606,-1.5386,2.6528
0.8,0,2.5983,0.8616,-0.0585,0.3202,-1.2324,2.81
0.8,0,2.7833,0.8505,0.06,0.2804,-0.7949,2.9179
0.8,0,3.0175,0.8933,-0.009,0.2362,-0.7457,3.1559
0.8,0,3.2216,0.8045,0.0165,0.2063,-0.6572,3.3748
0.8,0,3.4527,0.8522,-0.033,0.184,-0.6772,3.6379
0.8,0,3.6088,0.8806,-0.0463,0.1772,-0.6195,3.7792
0.8,0,3.8681,0.8537,-0.02,0.1493,-0.5461,4.0348
0.8,0,4.0242,0.8833,-0.0215,0.1438,-0.5022,4.1955
0.8,0,4.1222,0.8371,0.0161,0.1239,-0.4114,4.3344
0.8,0,4.4369,0.8846,-0.0029,0.1185,-0.4173,4.6242
0.8,0,4.6013,0.8806,-0.0246,0.1116,-0.381,4.7375
0.8,0,4.8621,0.8204,-0.0248,0.0958,-0.3187,4.9316
0.8,0,5.011,0.8825,-0.0082,0.0939,-0.3259,5.1744
0.8,0,5.1846,0.839,-0.0116,0.0821,-0.2735,5.3194
0.8,0,5.4191,0.8849,0.0031,0.0811,-0.2737,5.5651
0.8,0,5.582,0.8818,-0.0121,0.0772,-0.2543,5.6796
0.8,0,5.8263,0.8861,0.0161,0.071,-0.2249,5.9311
0.8,0,5.9888,0.8839,0.0024,0.0669,-0.2192,6.1036
0.8,0,-1.5991,1.0045,-0.0571,-9.0139,11.7897,1.9141
0.8,0,-1.3601,0.9838,-0.0496,-10.4548,2.5712,1.6786
0.8,0,2.1517,1.0447,0.0571,0.1383,-6.2308,2.4988
0.8,0,2.442,1.0015,0.0389,0.3882,-1.9302,2.7562
0.8,0,2.5317,0.992,-0.0152,0.3594,-1.7125,2.868
0.8,0,2.8861,0.9948,0.0388,0.2998,-1.0044,3.154
0.8,0,3.0505,1.0008,-0.0505,0.2841,-0.9144,3.2374
0.8,0,3.137,0.9993,-0.0589,0.2612,-0.9039,3.3849
0.8,0,3.4819,0.9997,0.0025,0.2191,-0.7878,3.6951
0.8,0,3.5634,1.0006,-0.0447,0.2054,-0.7122,3.8062
0.8,0,3.8186,0.9956,-0.0287,0.1876,-0.6878,3.968
0.8,0,3.9861,0.9998,0.0016,0.165,-0.5696,4.2336
0.8,0,4.1517,0.9994,-0.025,0.1553,-0.5179,4.3482
0.8,0,4.4849,0.9998,-0.0001,0.137,-0.4791,4.64
0.8,0,4.5659,1.0003,-0.0294,0.1299,-0.4423,4.7547
0.8,0,4.8974,0.9992,-0.0079,0.1145,-0.4063,5.0679
0.8,0,4.9802,0.9994,0.0016,0.108,-0.3722,5.2119
0.8,0,5.1439,0.9992,-0.0135,0.1031,-0.3457,5.321
0.8,0,5.4722,0.9999,-0.0032,0.0924,-0.3106,5.6201
0.8,0,5.5533,1,-0.0154,0.0896,-0.2969,5.7015
0.8,0,5.8821,0.9985,0.0138,0.0797,-0.2598,6.0327
0.8,0,6.0434,1.0002,-0.014,0.0772,-0.2512,6.1281
0.8,0,2.2016,1.2262,0.0591,-0.408,-12.7792,2.6569
0.8,0,2.4472,1.1365,0.049,0.4131,-2.3343,2.8292
0.8,0,2.6158,1.1379,-0.0517,0.3805,-2.1795,2.9993
